      134862         247
 -7.073116142960504E-006 -7.073116142960504E-006 -7.073116142960503E-006
 -7.073116142960504E-006 -7.073116142960504E-006 -7.073116142960504E-006
 -7.073116142960504E-006 -7.073116142960504E-006 -7.073116142960504E-006
 -7.073116142960504E-006 -7.073116142960504E-006 -7.073116142960504E-006
 -7.073116142960505E-006 -7.073116142960505E-006 -7.073116142960505E-006
 -7.073116142960504E-006 -7.073116142960504E-006 -7.073116142960505E-006
 -7.073116142960505E-006 -7.073116142960505E-006 -7.073116142960504E-006
 -7.073116142960504E-006  -35.3655807148025       -35.3655807148025     
  -35.3655807148025      -2.357705380986835E-003 -2.357705380986835E-003
 -2.357705380986835E-003 -2.357705380986835E-003 -2.357705380986834E-003
 -2.357705380986835E-003 -2.357705380986835E-003 -2.357705380986834E-003
 -2.357705380986835E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986835E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986835E-003 -2.357705380986835E-003 -2.357705380986835E-003
 -2.357705380986835E-003 -2.357705380986835E-003 -2.357705380986835E-003
 -2.357705380986835E-003 -2.357705380986835E-003 -2.357705380986835E-003
 -2.357705380986835E-003 -2.357705380986835E-003 -2.357705380986835E-003
 -2.357705380986835E-003 -2.357705380986835E-003 -2.357705380986835E-003
 -2.357705380986835E-003 -2.357705380986835E-003 -2.357705380986835E-003
 -2.357705380986835E-003 -2.357705380986835E-003 -2.357705380986836E-003
 -2.357705380986836E-003 -2.357705380986835E-003 -2.357705380986835E-003
 -2.357705380986836E-003 -2.357705380986836E-003 -2.357705380986836E-003
 -2.357705380986836E-003 -2.357705380986836E-003 -2.357705380986836E-003
 -2.357705380986836E-003 -2.357705380986836E-003 -2.357705380986836E-003
 -2.357705380986836E-003 -2.357705380986836E-003 -2.357705380986836E-003
 -2.357705380986836E-003 -2.357705380986836E-003 -2.357705380986836E-003
 -2.357705380986836E-003 -2.357705380986836E-003 -2.357705380986836E-003
 -2.357705380986836E-003 -2.357705380986836E-003 -2.357705380986836E-003
 -2.357705380986836E-003 -2.357705380986836E-003 -2.357705380986836E-003
 -2.357705380986835E-003 -2.357705380986835E-003 -2.357705380986835E-003
 -2.357705380986835E-003 -2.357705380986835E-003 -2.357705380986835E-003
 -2.357705380986835E-003 -2.357705380986835E-003 -2.357705380986835E-003
 -2.357705380986836E-003 -2.357705380986836E-003 -2.357705380986836E-003
 -2.357705380986836E-003 -2.357705380986836E-003 -2.357705380986836E-003
 -2.357705380986835E-003 -2.357705380986835E-003 -2.357705380986835E-003
 -2.357705380986835E-003 -2.357705380986835E-003 -2.357705380986835E-003
 -2.357705380986835E-003 -2.357705380986835E-003 -2.357705380986835E-003
 -2.357705380986835E-003 -2.357705380986835E-003 -2.357705380986835E-003
 -2.357705380986835E-003 -2.357705380986835E-003 -2.357705380986836E-003
 -2.357705380986836E-003 -2.357705380986836E-003 -2.357705380986835E-003
 -2.357705380986835E-003 -2.357705380986835E-003 -2.357705380986835E-003
 -2.357705380986835E-003 -2.357705380986835E-003 -2.357705380986835E-003
 -2.357705380986835E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986835E-003 -2.357705380986834E-003
 -2.357705380986835E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986835E-003 -2.357705380986834E-003
 -2.357705380986835E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986833E-003 -2.357705380986834E-003 -2.357705380986833E-003
 -2.357705380986833E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986833E-003 -2.357705380986834E-003 -2.357705380986833E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986833E-003 -2.357705380986833E-003
 -2.357705380986833E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986834E-003 -2.357705380986834E-003
 -2.357705380986834E-003 -2.357705380986833E-003 -2.357705380986834E-003
 -9.563745479565402E-006 -9.563745479565402E-006 -9.563745479565404E-006
 -9.563745479565404E-006 -9.563745479565402E-006 -9.563745479565402E-006
 -9.563745479565402E-006 -9.563745479565402E-006 -9.563745479565400E-006
 -9.563745479565402E-006 -9.563745479565402E-006 -9.563745479565402E-006
 -9.563745479565402E-006 -9.563745479565402E-006 -9.563745479565400E-006
 -9.563745479565400E-006 -9.563745479565400E-006 -9.563745479565400E-006
 -9.563745479565400E-006 -9.563745479565400E-006 -9.563745479565402E-006
 -9.563745479565400E-006 -9.563745479565404E-006  -47.8187273978270     
  -47.8187273978270       -47.8187273978270      -3.187915159855134E-003
 -3.187915159855134E-003 -3.187915159855134E-003 -3.187915159855134E-003
 -3.187915159855134E-003 -3.187915159855134E-003 -3.187915159855134E-003
 -3.187915159855134E-003 -3.187915159855134E-003 -3.187915159855134E-003
 -3.187915159855134E-003 -3.187915159855134E-003 -3.187915159855134E-003
 -3.187915159855134E-003 -3.187915159855134E-003 -3.187915159855134E-003
 -3.187915159855135E-003 -3.187915159855134E-003 -3.187915159855134E-003
 -3.187915159855134E-003 -3.187915159855134E-003 -3.187915159855134E-003
 -3.187915159855134E-003 -3.187915159855134E-003 -3.187915159855134E-003
 -3.187915159855134E-003 -3.187915159855135E-003 -3.187915159855134E-003
 -3.187915159855134E-003 -3.187915159855134E-003 -3.187915159855134E-003
 -3.187915159855134E-003 -3.187915159855134E-003 -3.187915159855134E-003
 -3.187915159855134E-003 -3.187915159855134E-003 -3.187915159855134E-003
 -3.187915159855134E-003 -3.187915159855134E-003 -3.187915159855134E-003
 -3.187915159855134E-003 -3.187915159855134E-003 -3.187915159855134E-003
 -3.187915159855134E-003 -3.187915159855135E-003 -3.187915159855135E-003
 -3.187915159855135E-003 -3.187915159855135E-003 -3.187915159855135E-003
 -3.187915159855135E-003 -3.187915159855136E-003 -3.187915159855136E-003
 -3.187915159855136E-003 -3.187915159855136E-003 -3.187915159855136E-003
 -3.187915159855136E-003 -3.187915159855136E-003 -3.187915159855136E-003
 -3.187915159855136E-003 -3.187915159855136E-003 -3.187915159855136E-003
 -3.187915159855136E-003 -3.187915159855136E-003 -3.187915159855136E-003
 -3.187915159855136E-003 -3.187915159855136E-003 -3.187915159855136E-003
 -3.187915159855136E-003 -3.187915159855136E-003 -3.187915159855136E-003
 -3.187915159855136E-003 -3.187915159855136E-003 -3.187915159855136E-003
 -3.187915159855136E-003 -3.187915159855136E-003 -3.187915159855136E-003
 -3.187915159855136E-003 -3.187915159855136E-003 -3.187915159855135E-003
 -3.187915159855136E-003 -3.187915159855136E-003 -3.187915159855136E-003
 -3.187915159855136E-003 -3.187915159855136E-003 -3.187915159855136E-003
 -3.187915159855136E-003 -3.187915159855136E-003 -3.187915159855136E-003
 -3.187915159855136E-003 -3.187915159855136E-003 -3.187915159855135E-003
 -3.187915159855135E-003 -3.187915159855136E-003 -3.187915159855136E-003
 -3.187915159855136E-003 -3.187915159855136E-003 -3.187915159855136E-003
 -3.187915159855136E-003 -3.187915159855136E-003 -3.187915159855136E-003
 -3.187915159855136E-003 -3.187915159855136E-003 -3.187915159855136E-003
 -3.187915159855136E-003 -3.187915159855136E-003 -3.187915159855136E-003
 -3.187915159855136E-003 -3.187915159855136E-003 -3.187915159855136E-003
 -3.187915159855136E-003 -3.187915159855136E-003 -3.187915159855136E-003
 -3.187915159855136E-003 -3.187915159855136E-003 -3.187915159855136E-003
 -3.187915159855136E-003 -3.187915159855137E-003 -3.187915159855137E-003
 -3.187915159855137E-003 -3.187915159855137E-003 -3.187915159855137E-003
 -3.187915159855137E-003 -3.187915159855138E-003 -3.187915159855138E-003
 -3.187915159855138E-003 -3.187915159855138E-003 -3.187915159855137E-003
 -3.187915159855138E-003 -3.187915159855138E-003 -3.187915159855137E-003
 -3.187915159855138E-003 -3.187915159855137E-003 -3.187915159855138E-003
 -3.187915159855138E-003 -3.187915159855138E-003 -3.187915159855138E-003
 -3.187915159855138E-003 -3.187915159855138E-003 -3.187915159855138E-003
 -3.187915159855138E-003 -3.187915159855138E-003 -3.187915159855138E-003
 -3.187915159855138E-003 -3.187915159855139E-003 -3.187915159855138E-003
 -3.187915159855138E-003 -3.187915159855139E-003 -3.187915159855138E-003
 -3.187915159855138E-003 -3.187915159855138E-003 -3.187915159855138E-003
 -3.187915159855138E-003 -3.187915159855138E-003 -3.187915159855138E-003
 -3.187915159855138E-003 -3.187915159855138E-003 -3.187915159855138E-003
 -3.187915159855138E-003 -3.187915159855138E-003 -3.187915159855138E-003
 -3.187915159855138E-003 -3.187915159855139E-003 -3.187915159855138E-003
 -3.187915159855138E-003 -3.187915159855138E-003 -3.187915159855138E-003
 -3.187915159855139E-003 -3.187915159855139E-003 -3.187915159855139E-003
 -3.187915159855139E-003 -3.187915159855139E-003 -3.187915159855139E-003
 -3.187915159855139E-003 -3.187915159855139E-003 -3.187915159855139E-003
 -3.187915159855139E-003 -3.187915159855139E-003 -3.187915159855139E-003
 -3.187915159855139E-003 -3.187915159855139E-003 -3.187915159855139E-003
 -3.187915159855139E-003 -3.187915159855139E-003 -3.187915159855139E-003
 -3.187915159855139E-003 -3.187915159855139E-003 -3.187915159855139E-003
 -3.187915159855140E-003 -3.187915159855140E-003 -3.187915159855139E-003
 -3.187915159855140E-003 -3.187915159855140E-003 -3.187915159855140E-003
 -3.187915159855140E-003 -3.187915159855140E-003 -3.187915159855140E-003
 -3.187915159855140E-003 -3.187915159855140E-003 -3.187915159855140E-003
 -3.187915159855140E-003 -3.187915159855140E-003 -3.187915159855139E-003
 -3.187915159855139E-003 -3.187915159855139E-003 -3.187915159855139E-003
 -3.187915159855139E-003 -3.187915159855139E-003 -3.187915159855139E-003
 -3.187915159855139E-003 -3.187915159855139E-003 -3.187915159855139E-003
 -3.187915159855140E-003 -3.187915159855140E-003 -3.187915159855140E-003
 -3.187915159855140E-003 -3.187915159855140E-003 -3.187915159855139E-003
 -3.187915159855139E-003 -3.187915159855140E-003 -3.187915159855140E-003
 -3.187915159855139E-003 -1.380389671066441E-005 -1.380389671066441E-005
 -1.380389671066441E-005 -1.380389671066440E-005 -1.380389671066440E-005
 -1.380389671066441E-005 -1.380389671066441E-005 -1.380389671066441E-005
 -1.380389671066441E-005 -1.380389671066441E-005 -1.380389671066441E-005
 -1.380389671066441E-005 -1.380389671066440E-005 -1.380389671066441E-005
 -1.380389671066441E-005 -1.380389671066441E-005 -1.380389671066441E-005
 -1.380389671066441E-005 -1.380389671066441E-005 -1.380389671066441E-005
 -1.380389671066441E-005 -1.380389671066441E-005 -1.380389671066441E-005
  -69.0194835533220       -69.0194835533220       -69.0194835533220     
 -4.601298903554802E-003 -4.601298903554802E-003 -4.601298903554802E-003
 -4.601298903554802E-003 -4.601298903554803E-003 -4.601298903554803E-003
 -4.601298903554803E-003 -4.601298903554804E-003 -4.601298903554804E-003
 -4.601298903554804E-003 -4.601298903554804E-003 -4.601298903554804E-003
 -4.601298903554804E-003 -4.601298903554804E-003 -4.601298903554804E-003
 -4.601298903554804E-003 -4.601298903554804E-003 -4.601298903554804E-003
 -4.601298903554804E-003 -4.601298903554804E-003 -4.601298903554804E-003
 -4.601298903554804E-003 -4.601298903554804E-003 -4.601298903554804E-003
 -4.601298903554804E-003 -4.601298903554803E-003 -4.601298903554803E-003
 -4.601298903554803E-003 -4.601298903554803E-003 -4.601298903554803E-003
 -4.601298903554803E-003 -4.601298903554803E-003 -4.601298903554804E-003
 -4.601298903554803E-003 -4.601298903554805E-003 -4.601298903554804E-003
 -4.601298903554804E-003 -4.601298903554804E-003 -4.601298903554804E-003
 -4.601298903554804E-003 -4.601298903554804E-003 -4.601298903554804E-003
 -4.601298903554804E-003 -4.601298903554804E-003 -4.601298903554804E-003
 -4.601298903554805E-003 -4.601298903554805E-003 -4.601298903554804E-003
 -4.601298903554804E-003 -4.601298903554804E-003 -4.601298903554803E-003
 -4.601298903554803E-003 -4.601298903554804E-003 -4.601298903554804E-003
 -4.601298903554804E-003 -4.601298903554803E-003 -4.601298903554803E-003
 -4.601298903554804E-003 -4.601298903554804E-003 -4.601298903554805E-003
 -4.601298903554805E-003 -4.601298903554805E-003 -4.601298903554804E-003
 -4.601298903554804E-003 -4.601298903554804E-003 -4.601298903554804E-003
 -4.601298903554803E-003 -4.601298903554804E-003 -4.601298903554803E-003
 -4.601298903554803E-003 -4.601298903554802E-003 -4.601298903554802E-003
 -4.601298903554803E-003 -4.601298903554802E-003 -4.601298903554802E-003
 -4.601298903554802E-003 -4.601298903554802E-003 -4.601298903554802E-003
 -4.601298903554802E-003 -4.601298903554802E-003 -4.601298903554803E-003
 -4.601298903554802E-003 -4.601298903554802E-003 -4.601298903554803E-003
 -4.601298903554803E-003 -4.601298903554802E-003 -4.601298903554802E-003
 -4.601298903554801E-003 -4.601298903554802E-003 -4.601298903554803E-003
 -4.601298903554803E-003 -4.601298903554803E-003 -4.601298903554802E-003
 -4.601298903554802E-003 -4.601298903554801E-003 -4.601298903554802E-003
 -4.601298903554801E-003 -4.601298903554802E-003 -4.601298903554802E-003
 -4.601298903554801E-003 -4.601298903554802E-003 -4.601298903554802E-003
 -4.601298903554802E-003 -4.601298903554802E-003 -4.601298903554802E-003
 -4.601298903554801E-003 -4.601298903554802E-003 -4.601298903554801E-003
 -4.601298903554801E-003 -4.601298903554801E-003 -4.601298903554801E-003
 -4.601298903554801E-003 -4.601298903554801E-003 -4.601298903554801E-003
 -4.601298903554801E-003 -4.601298903554801E-003 -4.601298903554801E-003
 -4.601298903554801E-003 -4.601298903554801E-003 -4.601298903554801E-003
 -4.601298903554801E-003 -4.601298903554801E-003 -4.601298903554801E-003
 -4.601298903554800E-003 -4.601298903554800E-003 -4.601298903554800E-003
 -4.601298903554800E-003 -4.601298903554800E-003 -4.601298903554800E-003
 -4.601298903554799E-003 -4.601298903554799E-003 -4.601298903554799E-003
 -4.601298903554800E-003 -4.601298903554799E-003 -4.601298903554799E-003
 -4.601298903554800E-003 -4.601298903554799E-003 -4.601298903554799E-003
 -4.601298903554799E-003 -4.601298903554799E-003 -4.601298903554798E-003
 -4.601298903554798E-003 -4.601298903554798E-003 -4.601298903554799E-003
 -4.601298903554799E-003 -4.601298903554799E-003 -4.601298903554798E-003
 -4.601298903554799E-003 -4.601298903554799E-003 -4.601298903554799E-003
 -4.601298903554799E-003 -4.601298903554799E-003 -4.601298903554799E-003
 -4.601298903554798E-003 -4.601298903554799E-003 -4.601298903554799E-003
 -4.601298903554800E-003 -4.601298903554799E-003 -4.601298903554799E-003
 -4.601298903554799E-003 -4.601298903554799E-003 -4.601298903554800E-003
 -4.601298903554800E-003 -4.601298903554800E-003 -4.601298903554800E-003
 -4.601298903554799E-003 -4.601298903554800E-003 -4.601298903554799E-003
 -4.601298903554799E-003 -4.601298903554799E-003 -4.601298903554799E-003
 -4.601298903554799E-003 -4.601298903554799E-003 -4.601298903554800E-003
 -4.601298903554799E-003 -4.601298903554799E-003 -4.601298903554799E-003
 -4.601298903554799E-003 -4.601298903554799E-003 -4.601298903554799E-003
 -4.601298903554799E-003 -4.601298903554799E-003 -4.601298903554799E-003
 -4.601298903554798E-003 -4.601298903554799E-003 -4.601298903554799E-003
 -4.601298903554798E-003 -4.601298903554798E-003 -4.601298903554798E-003
 -4.601298903554797E-003 -4.601298903554798E-003 -4.601298903554798E-003
 -4.601298903554797E-003 -4.601298903554797E-003 -4.601298903554797E-003
 -4.601298903554797E-003 -4.601298903554797E-003 -4.601298903554797E-003
 -4.601298903554798E-003 -4.601298903554797E-003 -4.601298903554797E-003
 -4.601298903554797E-003 -4.601298903554797E-003 -4.601298903554798E-003
 -4.601298903554797E-003 -4.601298903554798E-003 -4.601298903554798E-003
 -4.601298903554797E-003 -4.601298903554798E-003 -4.601298903554798E-003
 -4.601298903554797E-003 -4.601298903554796E-003 -4.601298903554796E-003
 -4.601298903554796E-003 -4.601298903554797E-003 -4.601298903554797E-003
 -4.601298903554797E-003 -4.601298903554796E-003 -4.601298903554796E-003
 -4.601298903554797E-003 -4.601298903554797E-003 -3.108593566184692E-005
 -3.108593566184692E-005 -3.108593566184692E-005 -3.108593566184692E-005
 -3.108593566184692E-005 -3.108593566184692E-005 -3.108593566184692E-005
 -3.108593566184693E-005 -3.108593566184693E-005 -3.108593566184693E-005
 -3.108593566184693E-005 -3.108593566184693E-005 -3.108593566184693E-005
 -3.108593566184693E-005 -3.108593566184692E-005 -3.108593566184692E-005
 -3.108593566184693E-005 -3.108593566184692E-005 -3.108593566184693E-005
 -3.108593566184693E-005 -3.108593566184693E-005 -3.108593566184693E-005
 -3.108593566184692E-005  -155.429678309235       -155.429678309235     
  -155.429678309235      -1.036197855394898E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394898E-002 -1.036197855394898E-002
 -1.036197855394898E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394898E-002
 -1.036197855394898E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394896E-002
 -1.036197855394896E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -1.036197855394897E-002 -1.036197855394897E-002 -1.036197855394897E-002
 -7.800263989038313E-005 -7.800263989038313E-005 -7.800263989038312E-005
 -7.800263989038312E-005 -7.800263989038313E-005 -7.800263989038312E-005
 -7.800263989038312E-005 -7.800263989038312E-005 -7.800263989038310E-005
 -7.800263989038312E-005 -7.800263989038312E-005 -7.800263989038312E-005
 -7.800263989038312E-005 -7.800263989038312E-005 -7.800263989038310E-005
 -7.800263989038312E-005 -7.800263989038312E-005 -7.800263989038312E-005
 -7.800263989038312E-005 -7.800263989038312E-005 -7.800263989038310E-005
 -7.800263989038312E-005 -7.800263989038312E-005  -390.013199451916     
  -390.013199451916       -390.013199451916      -3.900131994519156E-002
 -3.900131994519156E-002 -3.900131994519156E-002 -3.900131994519156E-002
 -3.900131994519156E-002 -3.900131994519156E-002 -3.900131994519156E-002
 -3.900131994519156E-002 -3.900131994519156E-002 -3.900131994519156E-002
 -3.900131994519156E-002 -3.900131994519156E-002 -3.900131994519156E-002
 -3.900131994519156E-002 -3.900131994519156E-002 -3.900131994519156E-002
 -3.900131994519156E-002 -3.900131994519156E-002 -3.900131994519157E-002
 -3.900131994519157E-002 -3.900131994519157E-002 -3.900131994519157E-002
 -3.900131994519157E-002 -3.900131994519156E-002 -3.900131994519156E-002
 -3.900131994519156E-002 -3.900131994519157E-002 -3.900131994519157E-002
 -3.900131994519156E-002 -3.900131994519157E-002 -3.900131994519156E-002
 -3.900131994519156E-002 -3.900131994519156E-002 -3.900131994519157E-002
 -3.900131994519157E-002 -3.900131994519157E-002 -3.900131994519156E-002
 -3.900131994519156E-002 -3.900131994519157E-002 -3.900131994519157E-002
 -3.900131994519156E-002 -3.900131994519156E-002 -3.900131994519156E-002
 -3.900131994519156E-002 -3.900131994519156E-002 -3.900131994519156E-002
 -3.900131994519155E-002 -3.900131994519155E-002 -3.900131994519155E-002
 -3.900131994519155E-002 -3.900131994519154E-002 -3.900131994519154E-002
 -3.900131994519155E-002 -3.900131994519155E-002 -3.900131994519155E-002
 -3.900131994519154E-002 -3.900131994519155E-002 -3.900131994519155E-002
 -3.900131994519155E-002 -3.900131994519154E-002 -3.900131994519155E-002
 -3.900131994519155E-002 -3.900131994519155E-002 -3.900131994519155E-002
 -3.900131994519155E-002 -3.900131994519155E-002 -3.900131994519155E-002
 -3.900131994519155E-002 -3.900131994519156E-002 -3.900131994519155E-002
 -3.900131994519156E-002 -3.900131994519155E-002 -3.900131994519156E-002
 -3.900131994519156E-002 -3.900131994519156E-002 -3.900131994519156E-002
 -3.900131994519156E-002 -3.900131994519156E-002 -3.900131994519155E-002
 -3.900131994519156E-002 -3.900131994519155E-002 -3.900131994519155E-002
 -3.900131994519156E-002 -3.900131994519156E-002 -3.900131994519156E-002
 -3.900131994519156E-002 -3.900131994519156E-002 -3.900131994519157E-002
 -3.900131994519156E-002 -3.900131994519157E-002 -3.900131994519157E-002
 -3.900131994519157E-002 -3.900131994519157E-002 -3.900131994519157E-002
 -3.900131994519157E-002 -3.900131994519158E-002 -3.900131994519158E-002
 -3.900131994519158E-002 -3.900131994519158E-002 -3.900131994519158E-002
 -3.900131994519158E-002 -3.900131994519158E-002 -3.900131994519158E-002
 -3.900131994519158E-002 -3.900131994519158E-002 -3.900131994519158E-002
 -3.900131994519158E-002 -3.900131994519158E-002 -3.900131994519158E-002
 -3.900131994519158E-002 -3.900131994519158E-002 -3.900131994519158E-002
 -3.900131994519158E-002 -3.900131994519158E-002 -3.900131994519159E-002
 -3.900131994519158E-002 -3.900131994519159E-002 -3.900131994519158E-002
 -3.900131994519160E-002 -3.900131994519160E-002 -3.900131994519159E-002
 -3.900131994519159E-002 -3.900131994519160E-002 -3.900131994519160E-002
